bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,avg_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
270661,Profile in Courage: PT-109,2019.0,War Game,Rod Bauer,Bruce Yearian,High Flying Dice Games,1.0,1.0,1.0,1.0,1.0,1.0,12.0,,45.0,60.0,52.5,"Wargame, World War II","Open Drafting, Simulation",,,,History: World War II (Pacific),231285,,,14.0,7.10714,1.53737,,2.0,,,,,,,
270673,Silver & Gold,2019.0,Family Game,Phil Walker-Harding,Oliver Freudenreich,"Nürnberger-Spielkarten-Verlag, Fractal Juegos, FunMIll.ru, Kaissa Chess & Games, Mnogoknig Games, Oya, Pandasaurus Games, Popcorn Games, White Goblin Games, Нескучные игры",2.0,4.0,2.0,4.0,3.0,4.0,8.0,7.625,20.0,20.0,20.0,"Adventure, Exploration","Bingo, Contracts, End Game Bonuses, Grid Coverage, Paper-and-Pencil, Set Collection",,,,"Admin: Better Description Needed!, Components: Dry Erase Markers / Dry Erase Surfaces, Components: Polyominoes, Mechanism: Flip-and-Write, Series: NSV Middys (Nürnberger Spielkartenverlag)",,,589.0,7008.0,7.23672,1.08718,6.85662,1.1707,,,,,,,
270677,Knaster,2019.0,,"Markus Schleininger, Reinhard Staupe, Heinz Wüppen",Oliver Freudenreich,"Nürnberger-Spielkarten-Verlag, White Goblin Games",1.0,99.0,1.0,99.0,1.0,99.0,8.0,,15.0,15.0,15.0,Dice,"Dice Rolling, Pattern Building",,,,"Components: 5 x 5 Grids, Mechanism: Roll-and-Write, Players: Games with Solitaire Rules, Series: NSV Middys (Nürnberger Spielkartenverlag)",,,9254.0,197.0,6.37262,1.11378,5.57468,1.0,,,,,,,
270680,Cruel Seas: Starter Set,2018.0,War Game,"John Stallard, Gabrio Tolentino",Anna Bereza,Warlord Games,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,30.0,60.0,45.0,"Miniatures, Nautical, Wargame, World War II","Action Points, Chit-Pull System, Dice Rolling, Movement Template, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers",,,,"Components: Miniatures, Game: Cruel Seas, Players: Two Player Only Games",,"363108,270906",12104.0,56.0,7.31429,1.64929,5.54198,2.5,,,,,,,
270685,Capone: The Business of Prohibition,2020.0,,Daniel Aronson,,El Dorado Games,2.0,5.0,2.0,5.0,2.0,5.0,14.0,,45.0,70.0,57.5,"Bluffing, Economic, Mafia, Negotiation","Auction/Bidding, Auction: Sealed Bid, Betting and Bluffing, Negotiation, Open Drafting, Set Collection, Trading",,,,"Cities: Chicago (Illinois, USA), Decades: The 1920's, History: Interwar period, History: Prohibition in the USA",,,11100.0,93.0,6.92136,1.81834,5.55058,1.1667,,,,,,,
270688,1987: On To Kaliningrad!,2019.0,War Game,Ray Weiss,"Iván Cáceres, Ilya Kudriashov, Ray Weiss",Conflict Simulations LLC,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,90.0,210.0,150.0,"Modern Warfare, Wargame","Hexagon Grid, Solo / Solitaire Game",,,,"Cities: Kaliningrad (Russia), Theme: Alternate History",,,,2.0,6.2,0.2,,3.0,,,,,,,
270696,Fractured Galaxy,2020.0,,Chris Winterburn,"Jordan Alexander Farquhar, Gary Myers",Clever Unicorn Games,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,90.0,150.0,120.0,"Exploration, Negotiation, Science Fiction, Space Exploration","Area Majority / Influence, Deck, Bag, and Pool Building, Grid Movement, Hand Management, Tile Placement",,,,Mechanism: 4X,,,,8.0,9.325,1.29494,,2.0,,,,,,,
270699,Colonialism: Expanded 2nd edition,2019.0,,Scott W. Leibbrandt,Harald Lieske,Compass Games,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,90.0,90.0,90.0,"Bluffing, Political, Post-Napoleonic","Action Points, Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Hand Management",,,,"Continents: Africa, Continents: Asia, Crowdfunding: Kickstarter, Theme: Colonial",67917,,12342.0,38.0,7.61316,1.28087,5.54022,3.0,,,,,,,
270737,Destroy These Cards,2019.0,,Patrick Owens,"Ben Bauchau, Eliza Bolli, Alexandra Burda, Alan D Caesar, Alba Ferrari, Alkisti Kondylidou, Adam Martin, Alex Mrachkovskiy, Brett Schulz, Aylen Silva, Asli Tazegul",Mount Sahara,3.0,99.0,3.0,99.0,3.0,99.0,14.0,,30.0,90.0,60.0,Party Game,,,,,,,,,18.0,7.58889,2.40044,,1.5,,,,,,,
270836,Imperial Settlers: Roll & Write,2019.0,"Strategy Game, Family Game",Ignacy Trzewiczek,"Grzegorz Bobrowski, Aga Jakimiec, Tomasz Jedruszek, Roman Kucharski, Denis Martynets, Maria Pekina, Rafał Szyma","Portal Games, IELLO, Maldito Games, Pegasus Spiele, White Goblin Games, Zvezda",1.0,4.0,1.0,2.0,1.0,1.0,10.0,,30.0,30.0,30.0,"City Building, Civilization, Dice","Dice Rolling, Paper-and-Pencil",,,,"Components: Dice with Icons, Components: Unique Game, Game: Imperial Settlers, Mechanism: Roll-and-Write, Players: Games with Solitaire Rules, Versions & Editions: Roll- or Flip-and-Write Versions of Non-Writing Games",154203,,3239.0,2124.0,6.32203,1.51346,5.9128,1.8235,,,,,,,
270844,Imperial Settlers: Empires of the North,2019.0,Strategy Game,"Joanna Kijanka, Ignacy Trzewiczek","Grzegorz Bobrowski, Roman Kucharski","Portal Games, Arclight Games, Broadway Toys LTD, IELLO, Korea Boardgames Co., Ltd., Maldito Games, Pegasus Spiele, REXhry, White Goblin Games, Zvezda",1.0,4.0,1.0,3.0,2.0,2.0,10.0,10.291666666666666,45.0,90.0,67.5,"Ancient, Card Game, City Building, Civilization, Exploration, Nautical","Hand Management, Take That, Variable Player Powers, Worker Placement",,,,"Admin: Better Description Needed!, Digital Implementations: Tabletopia, Game: Imperial Settlers, Mechanism: Tableau Building, Misc: LongPack Games, Players: Games with Solitaire Rules",154203,,434.0,6567.0,7.47673,1.34234,7.00095,2.8263,,,,,,,
270846,Warmaster Chess 2000: Variants,1998.0,,Ty Bomba,,XTR Corp,2.0,2.0,2.0,2.0,2.0,2.0,,,60.0,60.0,60.0,Abstract Strategy,Grid Movement,,,,"Magazine: Command, Players: Two Player Only Games",12691,,,5.0,2.8,2.22711,,3.0,,,,,,,
270847,Set & Match,2017.0,Family Game,Philippe Latarse,Vincent Chatel,"Prétexte SAS, Broadway Toys LTD, Gemblo, Inc., Hobby Japan",2.0,4.0,2.0,4.0,2.0,2.0,7.0,,15.0,30.0,22.5,"Action / Dexterity, Sports","Flicking, Simulation, Tug of War",,,,"Crowdfunding: Kiss Kiss Bank Bank, Mechanism: Finger Flicking Games, Sports: Tennis",,,2088.0,1042.0,7.39353,1.1958,6.15336,1.1333,,,,,,,
270869,Captain's Gambit: Kings of Infinite Space,2020.0,,"AC Atienza, Alvin Lee, Mitchell Loewen",Bo Moore,(Self-Published),4.0,8.0,4.0,8.0,4.0,8.0,13.0,,20.0,90.0,55.0,"Bluffing, Card Game, Negotiation, Party Game, Political, Science Fiction","Hidden Roles, Player Elimination, Push Your Luck, Take That",,,,Crowdfunding: Kickstarter,,,14065.0,32.0,8.34375,1.70678,5.52929,3.0,,,,,,,
270871,Agemonia,2023.0,Thematic,Max Wikström,"Chad Hoverter, Tomasz Jedruszek, Damien Mammoliti",Lautapelit.fi,1.0,4.0,1.0,4.0,1.0,4.0,10.0,,60.0,120.0,90.0,"Adventure, Fantasy","Cooperative Game, Dice Rolling, Scenario / Mission / Campaign Game, Storytelling",1.0,,,"Admin: Upcoming Releases, Category: Dungeon Crawler, Components: Book as Board, Components: Miniatures, Crowdfunding: Kickstarter, Digital Implementations: TableTop Simulator Mod (TTS), Digital Implementations: Tabletopia, Mechanism: Campaign Games",,,9639.0,62.0,8.38871,1.54148,5.56897,2.6,,,,,,,
270878,Fraud: The Game of White-Collar Crime,2018.0,,Pete M Newman,Rick Parker,(Self-Published),2.0,6.0,2.0,6.0,2.0,6.0,14.0,,30.0,45.0,37.5,"Card Game, Humor, Party Game, Political","Campaign / Battle Card Driven, Hand Management, Player Elimination, Team-Based Game",,,,"Admin: Upcoming Releases, Crowdfunding: Kickstarter",,,,8.0,8.0,2.54951,,2.0,,,,,,,
270906,Cruel Seas: Rulebook,2018.0,,,Anna Bereza,Warlord Games,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,30.0,60.0,45.0,"Book, Miniatures, Nautical, Wargame, World War II","Action Points, Chit-Pull System, Dice Rolling, Line of Sight, Movement Template, Simulation, Variable Player Powers",,,,"Game: Cruel Seas, Players: Two Player Only Games",,270680,,10.0,6.4,1.74356,,2.0,,,,,,,
270913,Betwixt and Between,2021.0,,Tobias Hall,Liselotte Eriksson,All Or None Games,1.0,4.0,1.0,4.0,1.0,4.0,14.0,,90.0,120.0,105.0,"Adventure, Exploration, Fantasy, Mythology","Area Movement, Open Drafting, Pattern Building, Set Collection, Solo / Solitaire Game, Tile Placement",,,,"Creatures: Fairies / Elves / Pixies, Crowdfunding: Kickstarter, Players: Games with Solitaire Rules",,,11546.0,58.0,7.30362,1.30434,5.54635,2.5,,,,,,,
270918,Mijnwerkers,2018.0,,(Uncredited),,(Self-Published),3.0,6.0,3.0,6.0,3.0,6.0,10.0,,30.0,30.0,30.0,"Bluffing, Party Game","Player Elimination, Team-Based Game, Voting",,,,,,,,22.0,6.70636,1.35463,,1.5,,,,,,,
270924,Emoción!,2018.0,,"Valle Idígoras, Alex Trefois",,El perruco,2.0,8.0,2.0,8.0,2.0,8.0,4.0,,5.0,15.0,10.0,"Card Game, Children's Game, Educational","Hand Management, Take That, Trick-taking",,,,Components: Traditional Playing Cards,,,,3.0,7.33333,2.0548,,1.0,,,,,,,
270954,Ratingen 10,2019.0,,Daniel Bernsen,Thomas Fedder,(Self-Published),2.0,5.0,2.0,5.0,2.0,5.0,8.0,,10.0,20.0,15.0,Card Game,Hand Management,,,,"Cities: Ratingen (North Rhine-Westphalia, Germany)",,,,3.0,5.0,1.41421,,2.0,,,,,,,
270956,The Court of Miracles,2019.0,Strategy Game,"Vincent Brugeas, Guilhem Gautrand",Ronan Toulhoat,"Lumberjacks Studio, BoardM Factory, Evrikus, Lucky Duck Games",2.0,5.0,2.0,5.0,2.0,5.0,10.0,,40.0,40.0,40.0,"Bluffing, Medieval","Area Majority / Influence, Secret Unit Deployment, Worker Placement",,,,"Cities: Paris (France), Digital Implementations: Tabletopia",,,3525.0,603.0,7.05588,1.17183,5.86636,2.1818,,,,,,,
270957,Palm Trees,2019.0,,Andrew J. Smith,,WizKids (I),2.0,6.0,2.0,6.0,2.0,6.0,10.0,,20.0,20.0,20.0,Card Game,"Hand Management, Team-Based Game",,,,,,,19258.0,39.0,5.86872,1.41572,5.50501,1.0,,,,,,,
270958,Sovereign's Chain,2019.0,,Robert J. Hudecek,Michael Parla,WizKids (I),2.0,4.0,2.0,4.0,2.0,4.0,14.0,,30.0,30.0,30.0,Card Game,,,,,,,,20252.0,47.0,5.6383,1.52337,5.5,2.0,,,,,,,
270960,Europa Base Alpha,2019.0,,Garrett Herdter,,WizKids (I),2.0,4.0,2.0,4.0,2.0,4.0,14.0,,45.0,45.0,45.0,"Card Game, Dice","Dice Rolling, Hand Management, Take That",,,,Space: Jupiter,,,,21.0,6.94762,1.95609,,1.0,,,,,,,
270970,Century: A New World,2019.0,"Strategy Game, Family Game",Emerson Matsuuchi,"Atha Kanaani, Chris Quilliams","Plan B Games, Arclight Games, Asmodee, Broadway Toys LTD, Cube Factory of Ideas, Devir, Mandoo Games, Pegasus Spiele, Piatnik",2.0,4.0,2.0,4.0,3.0,3.0,8.0,,30.0,45.0,37.5,Renaissance,"Action Retrieval, Contracts, Set Collection, Variable Set-up, Worker Placement",,,,"Game: Century (Plan B Games), History: Age of Discovery",,"242574,209685",695.0,4477.0,7.35391,1.13029,6.77033,2.1011,,,,,,,
270971,Era: Medieval Age,2019.0,"Strategy Game, Family Game",Matt Leacock,Chris Quilliams,"eggertspiele, Asmodee, Cranio Creations, Galápagos Jogos, Hobby Japan, Pegasus Spiele, Zvezda",1.0,4.0,1.0,4.0,2.0,4.0,8.0,,45.0,60.0,52.5,"City Building, Civilization, Dice, Medieval","Dice Rolling, Enclosure, End Game Bonuses, Grid Coverage, Income, Push Your Luck, Re-rolling and Locking, Simultaneous Action Selection, Solo / Solitaire Game, Square Grid, Take That, Tech Trees / Tech Tracks",,,,"Components: 3-Dimensional (3D), Components: Dice with Icons, Components: Polyominoes, Players: Games with Solitaire Rules, Series: Roll Through the Ages (Matt Leacock), Theme: City",37380,,998.0,3500.0,7.22073,1.28582,6.58026,2.2857,,,,,,,
270972,Ringmaster: Welcome to the Big Top,2019.0,,Justin Gary,Rod Mendez,"Stone Blade Entertainment, Ultra PRO, IELLO, TCG Factory",2.0,4.0,2.0,4.0,2.0,4.0,,,5.0,15.0,10.0,Card Game,"Hand Management, Take That",,,,Theme: Circus,,,8431.0,314.0,6.30742,1.61958,5.58993,1.1,,,,,,,
271002,Myraclia,2020.0,,Rudy Priecinsky,Rudy Priecinsky,RUDY3 Publishing,2.0,5.0,2.0,5.0,2.0,5.0,10.0,,45.0,55.0,50.0,"Fantasy, Space Exploration, Territory Building","Action Queue, Area Majority / Influence, Hexagon Grid, Modular Board, Open Drafting, Set Collection, Tile Placement, Variable Phase Order",,,,Crowdfunding: Kickstarter,,,9570.0,89.0,7.32461,1.56732,5.57027,2.25,,,,,,,
271017,Nerd Words: Science!,2019.0,,"John Coveyou, Eric Slauson",Tomasz Bogusz,Genius Games,2.0,12.0,2.0,12.0,2.0,12.0,10.0,,15.0,30.0,22.5,"Deduction, Educational, Medical, Party Game, Real-time, Word Game","Betting and Bluffing, Paper-and-Pencil, Push Your Luck, Team-Based Game",,,,"Crowdfunding: Kickstarter, Series: Science Games (Genius Games), Theme: Chemistry, Theme: Science",,,,28.0,6.78786,1.70113,,1.5,,,,,,,
271027,Agents: Sword and Shield,2018.0,,"Yan Yegorov, Nikolay Zolotarev",,Zvezda,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,15.0,60.0,37.5,"Political, Spies/Secret Agents","Area Majority / Influence, Deck, Bag, and Pool Building, Secret Unit Deployment",,,,Digital Implementations: Tabletopia,,,14395.0,42.0,6.9981,1.33604,5.5274,2.0,,,,,,,
271033,Hedbanz: Pokemon X Y,2016.0,,,,Spin Master Ltd.,2.0,6.0,2.0,6.0,2.0,6.0,7.0,,10.0,30.0,20.0,"Deduction, Party Game, Real-time, Video Game Theme",Acting,,,,"Mechanism: Deduction – Blind Man's Bluff, Video Game Theme: Pokémon",,,,11.0,4.68182,2.47049,,1.0,,,,,,,
271036,Pigasus,2019.0,,Urtis Šulinskas,Reinis Pētersons,"Brain Games, Hobby World, Magellan",2.0,8.0,2.0,8.0,2.0,8.0,7.0,,20.0,20.0,20.0,Real-time,Pattern Recognition,,,,Category: Dized Tutorial,,,11858.0,123.0,6.34911,1.63236,5.54376,1.0,,,,,,,
271037,SizeUp,2018.0,,Ikhwan Kwon,Felix Kindelan,"Helvetiq, PaperGames (III)",2.0,10.0,2.0,10.0,2.0,10.0,7.0,,15.0,30.0,22.5,"Humor, Party Game",Deduction,,,,,,,17701.0,40.0,6.3875,1.80793,5.5122,1.0,,,,,,,
271038,Snowman Dice,2019.0,Children's Game,Mike Elliott,Reinis Pētersons,"Brain Games, Hobby Japan, SD Games",2.0,4.0,2.0,4.0,2.0,4.0,6.0,,10.0,10.0,10.0,Action / Dexterity,Dice Rolling,,,,Category: Dized Tutorial,,,9181.0,280.0,6.16684,1.50261,5.57629,1.0,,,,,,,
271040,Tricky Druids,2019.0,,Carlo A. Rossi,Chris Seaman,Pegasus Spiele,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,20.0,30.0,25.0,"Bluffing, Dice, Fantasy, Mythology","Dice Rolling, Push Your Luck, Trading",,,,Components: Dice with Icons,,,20338.0,98.0,5.51224,1.49101,5.49959,1.6667,,,,,,,
271042,UNDO: Curse from the Past,2019.0,,"Michael Palm, Lukas Zach","Lea Fröhlich, Lisa Lenz","Pegasus Spiele, Albi, DV Games, Ediciones MasQueOca, Gigamic, Hobby Japan, Lifestyle Boardgames Ltd, PaperGames (III), Swan Panasia Co., Ltd., White Goblin Games",2.0,6.0,2.0,6.0,2.0,6.0,10.0,,45.0,90.0,67.5,"Adventure, Card Game, Deduction, Murder/Mystery","Cooperative Game, Storytelling",1.0,,,"Cities: Berlin (Germany), Country: Egypt, Country: Germany, Series: Undo (Pegasus Spiele), Theme: Time Travel",,,21093.0,377.0,5.51113,1.86052,5.49371,1.0,,,,,,,
271043,UNDO: Blood in the Gutter,2019.0,,"Michael Palm, Lukas Zach","Lea Fröhlich, Lisa Lenz","Pegasus Spiele, Albi, DV Games, Ediciones MasQueOca, Gigamic, Hobby Japan, Lifestyle Boardgames Ltd, PaperGames (III), Swan Panasia Co., Ltd., White Goblin Games",2.0,6.0,2.0,6.0,2.0,6.0,10.0,,45.0,90.0,67.5,"Adventure, Card Game, Deduction, Murder/Mystery","Cooperative Game, Storytelling",1.0,,,"Cities: Chicago (Illinois, USA), Country: USA, Series: Undo (Pegasus Spiele), Theme: Time Travel",,,15222.0,443.0,5.67238,1.75711,5.52361,1.2857,,,,,,,
271044,UNDO: Cherry Blossom Festival,2019.0,,"Michael Palm, Lukas Zach","Lea Fröhlich, Lisa Lenz","Pegasus Spiele, Albi, DV Games, Ediciones MasQueOca, Gigamic, Hobby Japan, Lifestyle Boardgames Ltd, PaperGames (III), Swan Panasia Co., Ltd., White Goblin Games",2.0,6.0,2.0,6.0,2.0,6.0,10.0,,45.0,90.0,67.5,"Adventure, Card Game, Deduction, Murder/Mystery","Cooperative Game, Storytelling",1.0,,,"Cities: Osaka (Japan), Country: Japan, Series: Undo (Pegasus Spiele), Theme: Time Travel",,,7595.0,546.0,5.99895,1.66341,5.60668,1.1667,,,,,,,
271045,Farm Rescue,2019.0,,Harris Tsagas,Reinis Pētersons,Brain Games,1.0,5.0,1.0,5.0,1.0,5.0,4.0,,15.0,15.0,15.0,Memory,"Cooperative Game, Dice Rolling, Memory",1.0,,,Category: Dized Tutorial,,,11689.0,59.0,7.33475,1.83973,5.54509,1.0,,,,,,,
271046,It's Blunderful,2019.0,,,,"Games by Bicycle, The United States Playing Card Company",4.0,8.0,4.0,8.0,4.0,8.0,17.0,,30.0,60.0,45.0,Party Game,"Betting and Bluffing, Voting",,,,,,,,19.0,5.34211,2.47116,,1.0,,,,,,,
271053,Crooked Kingdom,2019.0,,Danial Rashidi,Danial Rashidi,(Self-Published),3.0,6.0,3.0,6.0,3.0,6.0,14.0,,30.0,75.0,52.5,"Bluffing, Party Game","Acting, Auction/Bidding",,,,,,,,4.0,8.125,0.544862,,1.0,,,,,,,
271055,Dwellings of Eldervale,2020.0,Strategy Game,Luke Laurie,"Merilliza Chan, Sergio Chaves, Anton Fadeev, Leesha Hannigan, Irina Kuzmina, Nathanael Mortensen, Sasha Radivojevic, Sam Turner, Brian Valeza, Frank Wade","Breaking Games, Reflexshop",1.0,5.0,1.0,5.0,3.0,3.0,14.0,,60.0,150.0,105.0,Fantasy,"Dice Rolling, Hand Management, Modular Board, Solo / Solitaire Game, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types",,,,"Components: Game Trayz Inside, Components: Hexagonal Tiles, Components: Miniatures, Crowdfunding: Kickstarter, Digital Implementations: Tabletopia, Mechanism: Tableau Building, Misc: LongPack Games, Players: Games with Solitaire Rules",,,140.0,5196.0,8.22138,1.4995,7.42413,3.2582,,,,,,,
271060,Pathfinder Adventure Card Game: Core Set,2019.0,Thematic,"Chad Brown, Keith Richmond, Aviva Schecterson, Mike Selinker, Liz Spain",Jay Epperson,"Devir, Paizo Publishing",1.0,4.0,1.0,4.0,1.0,2.0,13.0,,90.0,90.0,90.0,"Adventure, Card Game, Fantasy, Fighting","Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Hand Management, Move Through Deck, Role Playing, Variable Player Powers",1.0,,,"Components: Standees, Digital Implementations: Steam, Series: Pathfinder Adventure Card Game (Paizo Publishing), Setting: Pathfinder","187687,133038",,2216.0,901.0,7.73326,1.66575,6.12039,3.0455,,,,,,,
271064,Ascension: Skulls & Sails,2019.0,,Justin Gary,"Rod Mendez, Aaron Nakahara, Eric Sabee, Thomas Verguet","Stone Blade Entertainment, TCG Factory",2.0,4.0,2.0,4.0,2.0,4.0,13.0,,30.0,30.0,30.0,"Card Game, Pirates","Deck, Bag, and Pool Building",,,,Game: Ascension Deck Building,,"341554,312958",4736.0,281.0,7.5908,1.40475,5.74612,2.0,,,,,,,
271088,Ishtar: Gardens of Babylon,2019.0,"Strategy Game, Family Game","Bruno Cathala, Evan Singh",Biboun,"IELLO, Buró, Devir, Hobby Japan, Hutter Trade GmbH + Co KG, Mancalamaro, Portal Games",2.0,4.0,2.0,4.0,3.0,3.0,14.0,,45.0,45.0,45.0,Ancient,"Area Majority / Influence, Rondel, Tile Placement",,,,"Ancient: Babylon, Ancient: Mesopotamia, Misc: Mensa Select, Theme: Gardening",,,1404.0,2777.0,7.02953,1.15855,6.37863,2.2375,,,,,,,
271090,Doctor Esker's Notebook,2018.0,,David Dobson,David Dobson,Plankton Games,1.0,6.0,1.0,6.0,1.0,6.0,13.0,,60.0,180.0,120.0,"Card Game, Deduction, Word Game",Cooperative Game,1.0,,,Category: Escape Room Games,,,12463.0,51.0,6.94118,1.64986,5.53892,2.0,,,,,,,
271130,TOGO: Dawn of the Dreadnoughts – Naval Battles of the Russo-Japanese War,2018.0,War Game,Jack Greene,Yasushi Nakaguro,"Bonsai Games, Quarterdeck International, War Drum Games",1.0,2.0,1.0,2.0,1.0,2.0,12.0,,60.0,300.0,180.0,"Nautical, Post-Napoleonic, Wargame","Dice Rolling, Hexagon Grid, Simulation",,,,"Continents: Asia, Country: Japan, History: Russo-Japanese War",5994,,,10.0,8.4,1.0198,,2.0,,,,,,,
271150,Traders of the Air,2020.0,,Michael Schacht,Harald Lieske,Compass Games,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,50.0,75.0,62.5,"Economic, Fantasy","Action Points, Area Majority / Influence, Pick-up and Deliver, Point to Point Movement, Set Collection",,,,"Crowdfunding: Kickstarter, Game: Hansa (Michael Schacht), Theme: Steampunk","8989,13100,28762,108053",,15173.0,30.0,7.32567,1.34493,5.52374,2.0,,,,,,,
271162,My First Adventure: Discovering Atlantis,2019.0,,Roméo Hennion,Jade Mosch,"Board Game Box, Game Flow, DV Games",1.0,2.0,1.0,2.0,1.0,2.0,4.0,,15.0,20.0,17.5,"Book, Children's Game, Exploration, Fantasy","Cooperative Game, Storytelling",1.0,,,"Books: Choose Your Own Adventure, Mythology: Atlantis",,,,22.0,7.56455,1.06781,,1.0,,,,,,,
271190,Lucky Cat,2019.0,,Dylan Coyle,,Studio Denka,2.0,8.0,2.0,8.0,2.0,8.0,10.0,,15.0,30.0,22.5,"Action / Dexterity, Animals, Dice, Real-time","Dice Rolling, Push Your Luck, Set Collection, Take That",,,,"Admin: Upcoming Releases, Animals: Cats, Crowdfunding: Zeczec",,,,5.0,5.68,1.79154,,1.5,,,,,,,
271226,Terristories,2018.0,,(Uncredited),Emilien Rotival,Bioviva,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,60.0,75.0,67.5,"Exploration, Space Exploration, Territory Building","Simulation, Team-Based Game",,,,,,,,16.0,6.96875,1.6247,,2.0,,,,,,,
271260,Kombina in the Knesset,2020.0,,J. Kendler,J. Kendler,Curiolis Games,2.0,6.0,2.0,6.0,2.0,6.0,14.0,,15.0,30.0,22.5,"Bluffing, Card Game, Deduction, Negotiation, Party Game, Political, Print & Play","Cooperative Game, Deck, Bag, and Pool Building, Hand Management, Open Drafting, Team-Based Game",1.0,,,Country: Israel,,,,,,,,2.0,,,,,,,
271262,Advanced Squad Leader: Starter Kit #4 – Pacific Theater of Operations,2019.0,War Game,Ken Dunn,"Nicolás Eskubi, Charles Kibler",Multi-Man Publishing,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,180.0,180.0,180.0,"Wargame, World War II","Dice Rolling, Hexagon Grid, Simulation",,,,"Country: Japan, Game: Advanced Squad Leader, Game: Advanced Squad Leader Starter Kit, History: World War II (Pacific), Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two Players",,,5052.0,170.0,8.67471,1.16796,5.72329,4.3333,,,,,,,
271264,The Liberation of Rietburg,2019.0,,Gerhard Hecht,Michael Menzel,"KOSMOS, Arclight Games, IELLO",2.0,4.0,2.0,4.0,2.0,4.0,10.0,,40.0,40.0,40.0,Fantasy,"Cooperative Game, Variable Player Powers, Variable Set-up",1.0,,,Game: Legends of Andor,,,5599.0,381.0,6.7429,1.44298,5.6862,2.2667,,,,,,,
271267,Robot Barbarossa: Russian Front 1941,2019.0,,Lou Coatney,"Lou Coatney, Robert Scott Coatney",(Self-Published),1.0,3.0,1.0,3.0,1.0,3.0,10.0,,180.0,270.0,225.0,"Print & Play, Wargame, World War II","Cooperative Game, Hexagon Grid, Push Your Luck, Secret Unit Deployment, Simulation, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers, Variable Set-up",1.0,,,"Country: Russia, Country: Soviet Union, Misc: Free Wargames",,,,4.0,7.0,3.53553,,2.0,,,,,,,
271268,Admirals' War: World War II at Sea,2019.0,War Game,Brian Herr,"Ilya Kudriashov, Paul Stuhlfaut, Ania B. Ziolkowska","Canvas Temple Publishing, LLC",1.0,4.0,1.0,4.0,1.0,4.0,14.0,,120.0,480.0,300.0,"Nautical, Wargame, World War II","Area Majority / Influence, Area Movement, Dice Rolling, Simulation",,,,"Country: France, Country: Great Britain, Country: Japan, Country: USA, Crowdfunding: Kickstarter, Region: Atlantic Ocean, Region: Pacific Ocean, Series: War at Sea Game Series Like",,,8675.0,87.0,8.33965,1.52789,5.58465,2.2,,,,,,,
271270,12 Patrols,2019.0,,Scott Allen Czysz,Ilya Baranovsky,"(Web published), AVStudioGames",1.0,1.0,1.0,1.0,1.0,1.0,12.0,,5.0,15.0,10.0,"Abstract Strategy, Print & Play","Hand Management, Solo / Solitaire Game, Tile Placement",,,,"Contests: 9 Card Nanogame PnP, Digital Implementations: Tabletopia, Players: Solitaire Only Games, Series: Nano9games",,,10740.0,135.0,6.36889,1.43467,5.55439,1.7778,,,,,,,
